150
95,25,29,27,89,25,30,88,11,91,15,60,6,64,25,73,50,88,60,69,39,87,20,76,11,30,43,39,70,55,41,57,35,35,81,70,59,53,65,12,15,91,73,94,82,84,62,9,74,78,32,69,56,45,72,42,38,77,50,27,99,27,61,87,89,23,44,54,2,73,32,76,73,75,74,33,82,79,50,89,56,81,15,48,64,13,84,10,21,40,94,18,66,84,93,70,24,17,87,64,89,90,91,5,51,29,0,75,61,94,55,44,11,48,39,12,53,66,14,3,94,81,75,40,91,77,70,3,71,65,92,15,90,37,48,78,76,55,69,85,57,60,21,7,28,94,42,51,92,63
13,52,61,54,88,22,42,65,2,30,67,26,67,0,86,3,26,67,54,83,14,21,42,65,4,93,38,54,95,30,34,23,13,85,15,55,68,62,61,89,23,31,79,76,25,82,66,70,38,50,6,54,34,57,10,87,9,74,12,37,74,33,52,27,16,65,66,96,83,80,40,56,15,71,83,44,32,37,77,12,81,55,20,59,29,36,93,64,59,85,97,68,4,91,94,50,92,90,24,6,22,41,88,36,62,58,98,15,73,91,49,12,1,95,90,52,63,88,4,60,69,4,73,90,27,14,6,35,95,55,94,2,7,79,68,77,10,37,1,45,57,30,26,6,30,22,90,6,23,48
45,64,42,63,16,33,79,78,35,25,12,67,24,72,25,2,36,48,41,67,33,27,1,8,75,75,42,90,27,56,21,37,49,84,50,10,1,51,23,87,3,96,0,93,88,7,54,2,35,96,62,3,56,25,38,84,56,24,11,50,38,63,5,14,43,21,8,13,1,46,62,79,76,87,85,45,37,19,52,36,90,98,90,92,49,68,86,82,13,20,66,43,47,97,74,8,52,50,6,16,15,85,56,9,38,83,80,0,16,33,62,61,51,20,93,73,35,37,93,71,95,88,54,73,27,9,21,56,57,50,79,55,33,45,9,97,71,25,47,48,74,21,25,79,58,79,19,3,6,5
19,29,71,59,8,6,86,47,63,52,8,99,4,12,50,58,28,86,87,8,35,32,38,24,95,60,80,12,56,46,96,87,45,4,49,10,8,99,66,94,96,80,31,40,5,35,7,95,92,32,47,98,70,57,17,23,22,39,31,26,59,14,33,41,70,61,14,90,46,18,88,83,59,39,78,55,70,69,72,70,79,91,47,41,28,60,36,73,1,54,4,29,33,37,57,91,55,95,59,93,83,29,98,86,75,55,44,12,18,63,10,75,95,35,7,43,6,36,81,99,41,82,66,2,37,41,62,17,61,51,89,54,34,23,2,55,12,27,75,37,83,82,46,82,78,54,2,63,42,20
81,23,19,46,74,95,85,71,92,39,10,47,31,46,37,55,72,16,99,16,6,80,36,44,45,7,12,86,56,74,66,98,83,5,34,90,72,11,31,84,76,93,98,85,55,63,85,86,87,66,77,81,70,14,65,79,5,73,23,53,81,84,14,13,90,75,69,57,49,92,91,41,49,36,96,4,36,87,76,74,21,46,47,51,46,8,48,70,40,91,88,15,87,89,43,90,96,3,52,4,7,53,11,37,48,13,73,92,26,90,56,9,35,44,12,37,86,90,29,37,68,52,58,78,90,38,62,24,87,44,69,13,57,11,93,2,54,9,41,75,82,14,77,67,6,18,49,24,8,30
74,79,30,37,39,45,32,86,94,81,47,5,43,15,0,79,21,77,52,30,9,26,82,50,97,43,75,69,52,88,21,7,48,81,55,76,47,80,88,88,71,8,96,6,56,34,73,70,9,42,98,10,86,17,95,33,51,11,78,79,34,63,76,36,40,46,95,97,78,94,5,69,98,6,48,84,58,18,64,60,52,67,42,8,22,56,92,61,17,45,45,35,13,55,94,70,13,89,75,89,28,84,31,80,84,86,53,8,1,96,50,59,55,31,48,26,57,37,18,47,16,68,49,52,70,58,37,34,27,37,4,5,47,79,78,37,59,41,95,0,23,92,16,20,35,56,46,27,49,94
48,72,88,10,22,99,3,0,39,29,95,63,44,38,85,69,6,62,35,53,59,49,67,86,36,9,46,67,78,76,0,80,86,2,32,83,39,56,34,21,53,17,99,59,88,50,88,42,57,32,65,88,85,58,32,44,43,28,15,6,81,16,88,77,52,6,8,34,49,32,10,29,72,34,82,40,1,25,83,94,63,24,71,58,99,18,41,54,12,82,54,32,64,48,43,6,67,90,7,5,13,89,73,47,68,9,95,98,73,95,12,20,30,0,72,40,66,16,91,61,82,32,61,83,61,90,48,77,2,18,17,5,39,0,33,86,72,66,27,78,81,69,95,95,72,36,44,62,11,68
71,69,47,31,40,4,95,22,32,20,82,71,54,48,95,1,74,65,77,54,17,0,87,26,66,43,39,43,19,0,72,18,35,48,74,40,9,31,75,11,82,78,78,12,83,0,51,11,68,1,59,7,97,95,83,54,72,9,8,19,18,51,3,69,5,11,20,67,70,2,26,49,92,29,5,40,70,69,1,88,8,43,72,82,85,72,57,66,17,23,30,37,42,5,99,25,46,77,48,18,63,39,92,1,36,62,38,28,48,42,68,46,92,18,32,50,75,40,84,80,74,2,99,7,60,37,29,68,31,40,86,72,55,19,63,20,75,22,59,53,40,70,95,69,30,9,19,13,15,63
70,44,52,23,8,58,5,62,31,0,81,68,42,33,1,85,59,35,9,67,35,90,44,96,38,70,39,27,90,62,50,23,71,19,6,17,27,71,34,94,52,70,67,15,35,3,75,69,68,3,42,83,47,25,42,11,73,25,9,40,79,59,19,95,8,72,5,29,17,34,97,87,23,8,96,46,30,11,22,69,68,23,33,72,53,70,59,26,5,93,94,55,3,82,95,22,59,15,95,79,0,16,41,80,24,73,62,28,55,83,83,80,60,16,84,64,46,47,4,23,4,23,2,16,86,65,41,52,94,96,6,67,10,47,31,85,92,95,27,53,64,4,24,3,50,77,59,1,49,46
60,5,95,20,12,95,49,76,81,44,75,61,90,55,4,72,89,88,31,99,30,67,69,95,77,19,97,32,5,38,86,57,6,93,28,86,34,51,95,26,2,94,13,81,89,93,46,32,88,8,1,62,85,32,15,19,32,72,65,70,58,42,8,10,99,99,98,14,30,67,72,43,8,66,32,45,24,77,91,9,75,93,34,39,25,21,38,92,2,0,17,97,98,62,69,93,82,54,19,11,17,53,99,80,20,86,40,57,25,60,14,81,29,70,0,2,11,28,69,86,21,95,81,25,29,56,48,92,84,18,52,46,36,68,35,97,2,40,33,99,81,68,32,93,96,91,13,29,16,63
36,46,94,37,55,13,99,15,51,78,97,83,4,45,78,40,96,3,43,52,96,56,51,91,37,16,44,59,21,79,84,40,35,3,83,3,28,14,47,28,92,91,90,17,48,68,11,66,14,63,92,42,7,18,51,3,42,42,4,40,32,68,42,53,32,89,46,99,37,1,55,44,78,66,50,52,22,34,65,29,92,45,39,54,98,88,11,21,35,8,63,53,28,55,97,10,47,42,22,66,42,55,77,39,95,13,14,94,38,88,36,87,22,34,91,43,22,44,76,58,60,45,40,83,21,33,32,45,62,76,0,59,49,72,75,19,26,75,92,23,60,70,17,39,15,69,31,97,0,18
19,97,34,36,51,83,67,51,71,12,67,5,53,79,85,47,45,25,36,73,97,4,26,29,38,22,69,77,27,10,84,49,98,3,75,33,21,41,90,92,10,26,43,2,45,45,18,88,90,97,52,7,49,31,3,61,57,28,22,93,77,30,94,76,17,74,80,28,58,75,26,73,49,90,87,9,78,65,70,11,75,8,35,35,69,52,52,66,77,83,75,19,37,28,60,36,74,88,12,1,79,89,73,35,53,12,78,38,14,5,69,65,51,50,62,26,38,47,36,18,22,51,1,67,36,74,33,7,33,31,96,77,39,66,74,41,46,24,5,39,73,21,32,67,72,27,42,46,48,45
84,31,40,60,35,43,67,41,92,4,31,73,75,53,14,94,27,41,81,4,23,58,68,75,96,64,25,68,56,30,91,8,5,51,11,83,18,18,31,59,74,38,92,51,31,28,37,10,94,72,38,74,56,91,21,30,89,93,46,39,52,40,39,18,12,82,2,89,86,29,85,10,26,14,4,89,97,99,31,15,6,24,38,76,81,87,26,88,1,35,80,83,65,44,90,74,47,38,24,42,32,58,72,31,55,4,2,26,46,68,11,98,15,60,57,40,90,43,24,61,74,8,44,10,11,39,59,13,76,77,6,78,94,57,13,24,85,54,47,35,91,18,10,44,16,66,7,35,30,33
19,37,68,27,30,28,49,43,70,83,80,79,59,89,26,85,79,97,63,35,11,87,71,23,18,49,98,84,14,13,55,35,95,37,89,72,6,99,79,58,32,62,77,20,66,40,90,91,34,6,75,32,55,93,4,35,4,32,78,52,55,84,28,40,6,5,99,42,29,44,51,41,58,62,50,27,11,78,22,41,21,93,75,9,50,64,13,63,44,44,87,13,23,72,37,43,7,72,9,27,95,77,89,10,6,40,96,2,64,58,48,85,61,44,71,31,13,23,68,2,33,1,95,88,87,85,68,93,42,28,77,97,98,24,7,37,42,89,7,43,26,3,33,0,82,36,9,17,81,4
81,65,26,23,20,3,88,53,66,97,86,59,13,33,84,63,16,27,61,43,64,51,41,46,66,34,13,99,30,56,84,94,61,71,9,4,81,81,47,56,19,29,18,35,5,63,35,3,12,44,93,38,25,85,52,31,10,30,83,3,26,71,20,80,34,66,93,49,7,19,30,61,32,24,29,39,73,60,2,18,62,18,3,71,29,73,19,30,26,7,6,36,21,32,44,46,53,37,52,49,98,96,66,19,85,80,82,82,66,58,45,67,44,38,75,98,76,17,58,46,71,93,98,16,95,3,78,41,56,34,80,99,10,63,51,84,20,9,77,3,29,19,68,98,74,26,35,77,33,71
78,31,72,4,61,62,14,70,61,96,57,67,54,63,85,79,14,34,93,41,93,69,67,33,81,5,10,16,60,34,65,19,52,19,39,70,8,89,69,85,45,69,76,38,34,16,58,43,25,94,82,96,16,64,27,12,93,38,26,61,11,8,45,7,96,92,82,63,47,92,77,25,70,21,44,28,74,32,73,43,93,93,64,96,61,93,2,85,8,89,4,36,80,53,18,33,74,4,93,71,9,70,66,0,3,92,40,58,57,99,16,75,74,79,34,90,24,30,52,24,0,50,56,40,8,65,9,50,60,69,39,56,76,37,19,26,82,19,70,96,57,50,72,23,57,30,84,56,47,67
1,47,41,2,28,67,4,88,0,92,25,85,31,56,81,63,0,16,10,51,17,3,16,25,86,56,18,16,64,46,84,77,62,0,9,62,24,76,48,96,27,72,75,11,24,76,12,9,18,23,12,21,82,68,51,53,57,60,70,96,87,78,26,5,11,34,46,69,72,79,80,88,68,21,95,53,62,66,97,98,49,85,8,23,7,56,7,27,62,49,76,20,5,31,38,68,28,48,89,2,94,59,31,94,87,59,23,77,15,12,74,36,11,69,63,35,41,74,94,0,37,0,72,68,23,30,93,80,22,96,18,81,89,35,31,46,36,15,31,94,27,48,86,71,39,71,75,55,13,53
32,65,19,46,67,16,54,49,49,37,1,35,76,29,13,88,92,40,66,91,94,10,70,32,76,35,58,2,44,83,53,2,49,39,42,57,96,84,63,49,48,84,48,77,51,65,15,20,10,33,42,17,21,53,5,54,91,24,93,26,11,29,55,36,98,52,12,80,7,7,13,24,62,17,71,45,5,86,31,59,38,92,68,55,42,28,36,48,55,63,43,76,84,29,12,34,75,55,79,38,79,12,58,26,84,46,47,47,33,28,57,74,53,92,50,38,20,84,72,77,83,12,45,70,44,28,26,7,96,76,21,47,55,48,49,37,37,81,72,68,66,58,11,34,20,21,65,27,62,80
74,9,5,57,99,82,72,41,53,70,77,82,30,21,50,99,3,98,46,73,57,6,71,78,49,3,52,6,83,57,78,59,11,66,46,16,51,81,33,18,43,5,17,15,81,6,72,10,49,44,14,18,20,56,93,30,71,51,31,96,55,7,46,71,74,85,72,25,78,17,77,70,73,1,45,51,87,64,88,81,17,82,64,55,25,96,31,84,10,63,98,45,91,59,79,94,99,14,48,93,18,83,40,69,88,95,5,54,53,13,9,29,24,48,29,72,58,8,14,23,19,14,66,22,35,66,20,12,74,65,14,72,91,66,83,87,82,89,3,95,91,92,18,53,2,19,44,58,72,4
91,37,77,22,32,71,14,80,59,63,80,9,20,17,77,12,78,27,75,46,6,49,64,34,96,95,21,74,67,96,10,89,81,62,23,89,73,72,60,91,42,41,76,29,67,17,33,51,73,49,81,50,3,57,81,60,54,96,31,15,66,94,30,17,58,81,86,10,37,63,72,46,0,17,4,55,2,73,34,33,82,51,69,22,85,24,10,86,0,10,3,56,38,23,98,18,64,62,68,65,90,78,21,77,66,27,31,70,47,13,39,64,24,71,10,77,70,12,44,77,22,28,62,30,59,88,60,25,96,44,5,80,21,58,7,42,19,23,51,94,32,55,7,15,82,32,19,53,74,4
4,78,60,33,91,62,57,81,17,92,96,43,14,79,87,34,77,1,17,53,31,41,30,6,78,13,79,89,67,55,3,22,72,26,89,87,83,66,0,58,90,29,34,37,3,62,15,7,80,64,48,41,73,43,78,43,26,27,75,88,75,5,44,97,77,87,77,74,18,38,59,52,48,8,51,16,68,15,91,90,57,49,10,18,5,17,57,71,69,74,26,91,34,46,58,72,93,90,59,65,84,81,95,42,58,88,17,79,65,86,4,78,84,10,61,23,68,21,33,75,90,41,8,61,84,60,48,48,19,35,17,88,10,23,40,51,81,69,26,98,5,70,32,54,30,26,85,16,93,35
6,68,30,61,21,49,52,52,56,38,38,37,84,64,98,56,50,32,37,31,46,91,64,88,0,96,52,9,19,51,35,40,95,50,89,75,64,69,18,70,0,69,31,82,55,45,70,53,21,0,3,80,2,15,97,49,5,84,57,2,85,17,93,63,97,99,1,98,52,74,9,35,91,99,0,57,16,7,27,77,96,55,5,91,13,2,32,72,53,25,7,41,6,68,1,36,85,76,47,8,97,80,33,62,47,8,62,22,15,29,95,70,71,39,7,21,53,51,19,15,87,88,29,53,21,28,70,43,68,41,42,39,9,88,65,33,90,16,64,39,85,41,34,11,19,15,11,72,64,39
38,64,91,30,88,72,98,28,96,43,24,47,28,93,63,79,24,6,85,77,21,95,90,70,61,91,54,96,13,4,11,0,54,15,76,40,92,63,80,36,38,25,36,9,19,46,21,78,5,46,88,79,77,55,80,38,66,57,29,98,39,20,16,19,65,16,23,57,55,2,67,18,69,99,58,35,97,52,55,88,30,10,61,57,96,26,29,84,68,85,91,93,9,32,18,88,75,10,15,6,88,73,19,51,20,25,32,76,81,92,35,11,34,65,25,69,53,20,59,49,93,97,4,72,18,81,42,14,38,3,33,45,2,88,9,25,75,60,36,66,63,89,96,27,45,67,43,34,3,9
51,81,33,15,68,39,56,33,92,55,4,83,82,67,9,58,40,86,5,90,85,23,47,36,97,58,13,3,6,0,55,53,36,66,37,2,53,68,23,74,54,68,69,67,86,35,8,30,80,79,58,25,93,75,50,99,62,93,28,41,34,7,43,61,96,77,19,20,7,63,55,57,1,97,75,42,65,33,66,30,49,90,53,40,31,64,51,63,90,96,20,98,40,71,18,73,35,9,68,22,20,51,54,30,80,67,32,94,25,52,36,58,20,32,70,10,13,67,77,86,17,98,90,50,85,0,95,81,3,81,24,84,14,27,31,54,68,48,6,46,96,70,19,57,47,4,16,30,80,9
23,38,35,46,81,50,32,85,12,68,92,22,95,77,29,54,47,11,53,56,85,5,91,95,78,31,55,93,54,53,15,6,20,90,59,84,1,23,88,44,38,66,96,60,60,98,21,19,23,14,40,18,28,7,99,12,97,63,31,92,71,46,51,19,69,17,86,19,30,78,52,19,18,37,83,24,24,25,5,7,74,39,65,94,57,99,15,69,55,57,20,84,67,33,34,78,55,1,72,86,37,74,93,81,78,53,98,37,46,54,50,70,61,3,81,97,47,50,69,98,44,85,7,41,1,97,48,74,87,79,29,68,96,98,11,81,79,53,97,47,64,64,20,15,95,14,93,40,49,77
52,24,63,15,60,22,72,11,76,80,13,51,56,67,97,60,80,92,43,68,85,63,87,19,35,87,49,91,52,68,63,53,16,19,33,91,48,34,33,95,29,5,75,33,53,58,1,41,71,95,8,77,71,80,93,54,37,90,42,56,16,76,49,29,67,5,32,28,40,1,51,88,49,58,17,39,45,69,3,47,62,44,72,18,70,41,0,42,10,89,68,29,2,64,51,30,66,61,63,99,13,1,82,44,48,50,37,43,48,1,5,41,1,36,83,41,84,33,21,59,26,3,72,32,33,63,39,39,70,6,18,8,16,14,89,18,37,67,5,92,25,41,68,9,57,47,49,97,46,21
7,6,74,89,77,58,10,61,15,37,5,19,22,82,58,90,95,25,41,53,84,83,54,4,71,84,41,45,98,72,57,84,81,85,7,78,9,97,42,36,98,6,4,22,73,59,89,19,48,89,45,73,92,62,27,86,69,9,44,72,55,79,18,70,26,92,31,17,80,26,75,22,30,90,55,71,12,4,86,43,29,2,52,4,25,35,57,60,2,18,58,2,6,38,34,82,30,90,22,22,35,18,27,62,6,24,12,22,45,86,84,20,53,85,21,87,68,58,50,42,78,22,17,62,23,95,6,28,67,60,54,32,42,1,57,40,19,16,35,69,56,71,32,1,98,57,25,86,41,64
61,45,10,66,3,24,12,89,52,49,67,43,13,83,12,13,46,44,52,84,26,18,65,14,7,75,25,1,53,79,93,36,76,86,67,2,92,67,93,79,70,64,62,59,33,4,6,23,79,36,35,63,67,9,58,62,26,73,79,62,71,48,66,68,88,88,91,57,60,77,40,89,98,1,38,67,99,70,24,4,32,66,92,63,44,56,73,63,84,12,0,97,13,99,97,41,92,11,9,34,61,79,61,53,12,37,36,90,0,69,78,83,61,63,81,5,42,5,67,10,66,53,25,23,54,17,7,74,43,60,8,31,90,55,18,77,91,9,50,6,22,55,5,43,94,19,95,62,92,84
86,35,91,77,41,7,17,85,42,37,79,60,0,97,26,10,85,96,63,16,77,64,18,90,36,64,11,78,75,72,19,91,38,24,62,13,0,32,87,91,83,54,26,73,38,53,77,40,46,19,30,78,55,25,24,20,39,53,23,10,21,32,26,7,86,30,5,71,34,4,95,52,99,44,54,79,54,92,12,3,75,93,21,4,5,21,33,84,75,21,97,60,93,16,86,55,1,88,62,97,79,99,31,25,17,42,47,12,1,53,55,27,59,95,62,63,77,15,68,15,49,51,84,99,79,52,96,53,46,80,23,80,7,64,90,84,33,34,25,15,13,64,81,29,11,37,63,29,20,90
25,24,72,59,79,95,81,95,80,81,77,44,59,6,69,5,53,60,99,48,7,65,11,26,41,20,70,75,48,57,27,73,25,89,8,90,84,21,23,79,42,24,40,22,40,70,18,80,38,30,38,64,0,2,81,65,86,58,8,33,68,73,8,54,11,40,34,88,93,55,4,62,79,82,54,43,60,6,69,21,65,78,4,67,56,34,70,4,62,86,5,74,10,46,91,0,40,2,79,46,53,65,25,7,32,1,95,72,38,98,46,45,70,42,58,77,46,99,41,12,42,54,60,97,53,50,36,40,57,72,50,90,27,3,74,73,90,30,90,15,70,6,22,75,2,12,35,66,95,47
27,88,18,59,18,81,79,64,54,88,44,23,7,33,56,33,66,9,54,38,49,69,87,0,28,22,35,76,4,18,62,65,27,6,95,15,44,30,10,52,12,92,14,43,84,20,60,54,63,72,64,32,50,4,18,28,62,91,84,34,54,43,14,3,62,83,15,2,42,36,39,15,19,14,81,58,5,45,18,39,28,78,75,31,24,25,37,98,58,93,85,75,7,72,17,93,87,15,7,66,72,9,42,38,9,44,92,40,86,94,69,26,26,59,30,36,94,32,90,8,87,78,8,82,17,46,17,73,23,62,36,45,17,62,52,20,62,90,33,24,81,32,67,15,0,13,84,9,94,66
20,60,71,49,80,14,90,82,99,47,66,19,25,9,32,31,48,18,73,57,74,99,53,31,43,97,58,70,64,51,74,46,49,29,81,16,13,99,9,87,67,57,97,3,15,55,88,6,46,55,50,50,18,22,1,17,66,74,58,62,90,28,89,35,40,20,97,0,77,39,8,21,76,88,97,10,63,9,18,57,21,46,81,39,37,73,33,16,98,33,53,99,1,85,42,96,68,53,19,67,72,91,44,2,78,84,34,70,44,99,50,70,13,23,44,74,28,81,29,26,63,40,3,96,86,60,40,32,75,91,93,0,14,49,82,1,72,29,86,4,17,54,5,23,33,29,39,74,86,85
26,74,23,62,8,88,41,47,74,60,65,38,49,55,21,92,60,34,48,91,33,1,20,92,40,77,20,43,47,44,2,89,93,62,23,20,79,80,14,5,68,47,88,25,67,33,11,74,30,48,89,32,69,63,9,78,57,60,9,35,82,4,47,36,69,46,40,95,88,16,75,69,34,14,4,55,78,93,57,45,30,80,79,78,46,92,85,81,29,71,65,29,62,67,89,13,36,6,42,26,66,8,47,31,18,18,60,34,96,86,59,49,21,45,83,83,10,99,96,57,1,91,68,39,72,6,48,27,46,16,25,4,56,62,73,87,65,76,34,38,7,45,52,50,44,42,28,48,48,54
35,92,60,17,67,94,42,47,10,66,50,89,56,92,0,11,29,95,99,59,7,51,74,40,23,9,73,80,61,40,3,84,91,39,19,22,36,57,76,25,79,63,10,98,58,8,66,78,44,3,70,10,20,62,89,79,39,63,67,84,53,7,40,49,60,85,67,44,48,4,23,97,11,61,41,16,82,0,47,50,30,26,72,51,9,5,37,74,47,89,88,85,5,33,70,69,70,90,85,18,26,27,25,36,0,5,56,76,69,96,56,87,11,74,99,70,48,82,42,53,92,72,88,13,9,85,33,36,47,77,62,45,37,46,85,66,47,83,91,82,3,33,37,2,90,35,28,35,94,14
44,2,40,56,2,80,76,30,74,10,84,84,20,84,73,0,1,3,89,58,47,96,7,76,44,33,79,89,3,67,85,72,2,6,13,47,23,11,16,26,82,78,3,83,23,76,46,73,40,88,9,39,80,78,2,67,51,3,90,5,57,16,82,77,88,50,13,99,37,72,80,99,28,27,8,35,86,11,89,47,85,43,88,77,40,93,99,20,88,43,1,56,18,49,64,35,55,59,89,75,15,8,55,98,99,9,77,36,74,67,70,65,19,98,58,72,64,2,41,50,76,70,21,84,90,47,40,39,39,64,10,30,98,13,14,23,1,43,71,56,8,93,58,49,78,51,16,38,24,57
27,57,33,18,89,80,67,84,23,20,88,84,77,54,45,51,3,62,14,62,10,41,23,63,1,53,97,38,99,82,72,77,62,32,55,66,2,0,71,58,18,9,48,34,35,86,57,28,98,84,11,71,18,11,85,22,93,9,64,78,95,87,14,80,60,37,68,81,66,12,27,72,82,9,39,60,19,77,81,95,46,77,19,51,90,50,51,90,72,18,66,55,77,76,22,92,88,85,10,5,96,37,42,32,99,2,34,72,95,67,69,96,85,32,58,81,42,33,9,84,66,67,33,97,6,11,86,13,79,86,75,20,46,29,38,90,68,41,49,31,99,4,19,98,97,50,15,11,28,98
55,38,66,93,87,16,50,0,16,74,98,79,18,38,80,54,58,61,79,71,15,25,22,38,30,51,75,71,75,48,31,8,25,1,28,47,19,26,33,34,47,77,68,54,53,21,64,57,36,3,23,26,16,82,83,92,3,7,3,33,65,38,98,29,31,27,44,91,66,40,30,3,38,87,89,77,99,10,91,44,2,51,10,75,60,52,11,25,10,1,78,12,1,4,78,56,66,62,67,18,16,41,56,20,24,1,68,4,17,69,3,12,12,51,73,21,21,39,3,52,19,81,58,44,74,78,69,0,52,66,10,70,24,3,2,77,57,13,95,50,92,56,79,79,50,74,49,76,35,64
20,85,3,70,49,23,85,57,29,72,90,48,49,60,7,80,58,14,52,33,17,2,60,28,69,55,50,88,66,69,94,33,11,32,81,36,84,95,77,2,5,87,90,63,28,25,96,67,58,83,94,51,32,31,16,63,17,67,36,23,38,55,54,46,32,4,2,71,24,41,7,26,8,77,36,0,34,67,12,35,47,96,57,44,45,8,3,85,71,32,76,14,5,15,7,59,66,95,37,33,84,97,48,31,56,77,9,26,44,70,62,12,4,97,84,52,42,18,91,58,0,48,41,67,93,62,92,61,26,21,52,0,22,80,23,77,11,99,42,3,60,65,63,11,88,4,44,4,84,44
82,19,2,32,47,14,17,59,67,98,7,64,92,28,25,48,28,58,24,43,33,53,64,35,11,14,74,3,92,48,17,52,50,92,84,87,46,2,60,30,22,27,51,21,52,87,16,49,37,56,25,92,1,35,51,49,31,99,87,4,4,96,56,88,15,18,32,22,76,75,30,14,30,26,76,30,91,40,75,70,52,21,22,33,5,18,54,87,49,91,74,60,80,5,92,47,67,62,45,98,24,57,72,34,41,9,20,9,88,83,82,16,61,43,15,10,79,79,84,97,40,98,65,39,65,79,45,63,57,43,41,34,84,43,3,66,53,86,45,82,27,63,45,9,84,39,67,67,27,19
35,9,35,87,55,30,35,47,20,6,65,51,84,0,80,44,88,31,25,55,16,29,49,3,23,21,15,2,24,11,1,35,36,81,2,48,61,30,92,51,7,58,86,50,60,32,13,57,3,46,49,52,7,76,55,80,15,11,95,42,48,86,74,35,16,8,87,73,10,33,87,21,80,60,80,81,91,22,3,65,86,52,70,70,24,54,23,16,37,3,78,47,7,63,30,30,13,22,55,18,31,69,6,20,53,76,13,60,92,71,92,74,32,16,1,33,12,64,85,75,89,75,14,52,42,96,72,14,1,6,49,29,16,23,34,53,76,85,2,40,10,3,95,37,75,75,85,87,93,35
54,99,89,31,16,17,53,98,28,35,87,76,46,84,17,90,74,23,88,87,19,35,63,30,33,8,16,30,76,93,19,94,8,34,45,15,39,69,7,55,83,3,56,60,52,57,77,29,81,78,6,70,57,14,65,79,69,25,58,41,61,1,17,27,98,71,29,46,90,60,51,67,30,66,77,32,62,71,62,34,79,72,42,88,56,45,49,68,73,75,4,71,68,58,81,13,90,73,55,12,16,22,54,32,30,93,30,65,28,51,43,69,77,6,75,58,62,6,45,41,78,6,86,72,74,37,45,66,92,28,77,69,23,65,14,76,86,68,12,85,52,82,43,41,49,17,35,2,38,7
36,55,34,87,46,46,69,39,98,95,19,32,34,6,48,60,15,30,39,86,25,1,15,38,24,52,71,45,32,97,16,20,16,45,98,66,0,66,33,57,53,11,21,34,96,66,51,95,43,70,45,91,16,25,33,66,18,86,15,96,58,45,49,14,20,94,49,19,92,75,66,81,0,81,69,11,39,24,12,4,34,0,47,57,13,87,99,47,56,55,76,84,95,12,72,2,66,73,83,16,46,49,92,78,22,8,43,65,62,86,37,75,22,67,77,25,33,42,61,99,62,18,31,89,43,84,5,24,51,47,28,1,88,56,24,15,23,65,32,18,37,52,64,92,85,97,70,82,49,23
19,31,29,87,86,55,78,82,25,94,18,62,28,16,78,72,75,18,81,9,99,35,10,76,7,9,52,84,46,72,75,48,2,56,51,5,18,92,67,50,66,35,19,77,59,68,89,71,19,9,99,7,26,90,7,75,36,93,88,30,12,5,45,82,83,66,13,5,72,91,53,46,4,20,43,53,50,27,31,20,97,57,69,11,78,23,24,63,96,79,38,65,29,58,33,61,63,37,55,6,17,7,78,52,97,93,82,26,55,63,8,44,69,89,25,59,61,72,9,64,42,30,96,23,49,1,1,37,1,56,81,2,48,83,25,32,64,1,82,8,3,66,50,26,30,60,87,11,52,39
22,64,2,5,68,89,91,80,59,8,29,18,62,8,66,21,90,75,78,63,6,94,12,81,49,99,61,80,11,25,45,99,4,61,82,32,56,90,45,50,41,20,78,26,84,5,94,85,51,98,3,40,45,18,9,84,30,15,34,30,18,10,24,58,90,92,10,75,38,13,3,1,51,95,38,8,7,86,79,2,72,36,93,51,55,35,63,6,26,0,8,62,34,74,7,40,41,50,83,90,79,79,19,57,35,38,50,58,13,42,31,22,96,2,58,17,34,27,75,94,64,56,88,87,4,66,3,97,0,94,24,25,70,33,42,33,64,84,31,0,6,45,50,95,79,6,62,2,26,48
66,27,78,58,17,99,32,20,63,45,94,78,85,28,90,37,34,70,62,58,96,92,12,9,18,37,69,68,88,78,18,85,56,65,93,25,48,8,15,33,8,19,90,88,77,21,17,53,68,43,81,14,76,25,92,78,49,74,70,24,58,92,48,13,30,76,94,16,4,9,63,89,26,73,36,75,61,29,54,20,50,90,29,46,50,59,71,39,35,11,60,26,44,92,55,30,93,83,38,66,69,96,95,70,2,37,83,11,36,20,38,86,42,37,49,38,36,37,7,83,64,88,74,22,11,51,25,59,46,63,48,39,97,30,76,83,48,86,53,70,86,9,32,89,60,97,96,20,13,25
12,3,40,91,27,84,62,13,72,25,9,49,19,1,15,39,26,1,36,66,32,32,92,3,26,20,37,90,22,47,63,1,91,13,67,18,59,70,65,24,57,33,46,6,53,94,42,7,9,44,18,75,40,26,28,77,87,14,67,62,85,5,71,44,54,80,75,58,20,74,7,45,94,20,73,72,53,95,42,75,4,40,81,73,43,22,93,50,56,9,51,51,30,39,25,9,94,22,5,85,72,1,81,74,70,6,90,12,17,76,98,5,85,20,18,18,0,51,77,47,46,53,64,19,9,0,74,56,35,88,4,22,60,0,26,32,35,12,35,58,15,13,46,90,64,82,0,10,34,11
